rental_id,equipment_id,customer_id,site_id,rental_start_date,rental_end_date_planned,rental_end_date_actual,rental_rate_per_day,total_rental_cost,security_deposit,rental_status,delivery_address,pickup_address,rental_duration_planned,rental_duration_actual,overdue_days,late_fees_charged,damage_charges,created_at,updated_at
RENT000814,CAT00112,CUST00020,SITE00004,2024-08-04,2024-10-03,2024-10-09,856.13,56504.58,2568.39,Returned,"Unit 7477 Box 9236, DPO AP 15094","Unit 7477 Box 9236, DPO AP 15094",60,66,6,2568.39,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000815,CAT00200,CUST00033,SITE00016,2024-08-22,2024-08-29,2024-08-30,882.29,7058.32,2646.87,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",7,8,1,441.14,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000816,CAT00036,CUST00046,SITE00020,2025-05-22,2025-06-05,2025-06-05,467.58,6546.12,1402.74,Returned,"750 Molly Village Suite 950, Sheaton, KY 39431","750 Molly Village Suite 950, Sheaton, KY 39431",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000817,CAT00016,CUST00041,SITE00007,2024-11-07,2024-11-14,2024-11-15,688.19,5505.52,2064.57,Returned,"42668 Castro Views, Timothyhaven, MN 14375","42668 Castro Views, Timothyhaven, MN 14375",7,8,1,344.1,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000818,CAT00144,CUST00016,SITE00029,2023-12-09,2023-12-23,2023-12-23,1109.22,15529.08,3327.66,Returned,"4740 Glass Courts, West Wendybury, VA 96836","4740 Glass Courts, West Wendybury, VA 96836",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000819,CAT00090,CUST00014,SITE00002,2024-08-16,2024-08-30,2024-09-06,818.07,17179.47,2454.21,Returned,"19457 Jessica Skyway Apt. 617, Meganstad, HI 68465","19457 Jessica Skyway Apt. 617, Meganstad, HI 68465",14,21,7,2863.25,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000820,CAT00157,CUST00030,SITE00025,2024-05-02,2024-05-09,2024-05-09,1056.66,7396.62,3169.98,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000821,CAT00010,CUST00002,SITE00016,2024-07-26,2024-09-24,2024-09-24,1088.3,65298.0,3264.9,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000822,CAT00131,CUST00016,SITE00011,2024-10-23,2024-11-22,2024-11-22,620.43,18612.9,1861.29,Returned,"14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960","14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000823,CAT00122,CUST00028,SITE00024,2025-05-29,2025-06-28,2025-06-28,572.77,17183.1,1718.31,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",30,30,0,0.0,562.27,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000824,CAT00067,CUST00048,SITE00006,2025-01-20,2025-02-03,2025-02-03,1108.82,15523.48,3326.46,Returned,"0600 Kelly Burg Suite 095, West Susanport, VT 53846","0600 Kelly Burg Suite 095, West Susanport, VT 53846",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000825,CAT00127,CUST00016,SITE00028,2025-01-18,2025-03-19,2025-03-22,639.41,40282.83,1918.23,Returned,"366 Donna Center, North Shawnabury, NC 60265","366 Donna Center, North Shawnabury, NC 60265",60,63,3,959.12,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000826,CAT00021,CUST00034,SITE00025,2024-11-07,2024-12-07,2024-12-07,632.58,18977.4,1897.74,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000827,CAT00045,CUST00042,SITE00015,2024-08-09,2024-10-08,2024-10-08,391.63,23497.8,1174.89,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000828,CAT00108,CUST00022,SITE00030,2024-02-01,2024-02-15,2024-02-19,662.69,11928.42,1988.07,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",14,18,4,1325.38,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000829,CAT00011,CUST00014,SITE00001,2025-06-22,2025-06-29,2025-06-29,418.1,2926.7,1254.3,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000830,CAT00170,CUST00041,SITE00013,2024-04-27,2024-05-27,2024-06-01,568.79,19907.65,1706.37,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",30,35,5,1421.97,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000831,CAT00018,CUST00013,SITE00015,2024-11-21,2024-12-05,2024-12-05,972.31,13612.34,2916.93,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000832,CAT00093,CUST00002,SITE00015,2023-10-05,2023-10-12,2023-10-12,1143.07,8001.49,3429.21,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000833,CAT00057,CUST00008,SITE00017,2023-11-11,2023-11-25,2023-11-25,471.66,6603.24,1414.98,Returned,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000834,CAT00021,CUST00009,SITE00025,2025-02-09,2025-04-10,2025-04-16,1114.05,73527.3,3342.15,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",60,66,6,3342.15,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000835,CAT00054,CUST00012,SITE00026,2023-12-30,2024-01-06,2024-01-06,829.45,5806.15,2488.35,Returned,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000836,CAT00080,CUST00021,SITE00014,2025-07-16,2025-08-15,2025-08-15,498.08,14942.4,1494.24,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000837,CAT00074,CUST00041,SITE00026,2023-11-16,2024-01-15,2024-01-15,531.65,31899.0,1594.95,Returned,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000838,CAT00174,CUST00025,SITE00027,2025-05-30,2025-06-06,2025-06-06,353.69,2475.83,1061.07,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000839,CAT00173,CUST00006,SITE00008,2023-09-18,2023-10-18,2023-10-18,990.32,29709.6,2970.96,Returned,"829 Johnson Courts, West Zachary, MA 60854","829 Johnson Courts, West Zachary, MA 60854",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000840,CAT00127,CUST00046,SITE00009,2023-12-10,2024-01-09,2024-01-09,463.97,13919.1,1391.91,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000841,CAT00080,CUST00022,SITE00021,2024-11-28,2024-12-05,2024-12-07,486.19,4375.71,1458.57,Returned,"918 Morgan Highway, New Christina, IL 96449","918 Morgan Highway, New Christina, IL 96449",7,9,2,486.19,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000842,CAT00077,CUST00049,SITE00009,2024-07-07,2024-07-21,2024-07-21,331.28,4637.92,993.84,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000843,CAT00068,CUST00013,SITE00030,2024-07-05,2024-08-04,2024-08-04,763.72,22911.6,2291.16,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000844,CAT00137,CUST00016,SITE00028,2023-09-05,2023-10-05,2023-10-05,1075.71,32271.3,3227.13,Returned,"366 Donna Center, North Shawnabury, NC 60265","366 Donna Center, North Shawnabury, NC 60265",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000845,CAT00133,CUST00002,SITE00009,2024-10-12,2024-10-19,2024-10-19,727.68,5093.76,2183.04,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",7,7,0,0.0,245.72,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000846,CAT00106,CUST00033,SITE00001,2025-01-08,2025-02-07,2025-02-07,808.52,24255.6,2425.56,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",30,30,0,0.0,139.23,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000847,CAT00198,CUST00036,SITE00013,2023-08-30,2023-09-06,2023-09-06,908.88,6362.16,2726.64,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000848,CAT00143,CUST00039,SITE00028,2024-10-01,2024-11-30,2024-11-30,724.49,43469.4,2173.47,Returned,"366 Donna Center, North Shawnabury, NC 60265","366 Donna Center, North Shawnabury, NC 60265",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000849,CAT00111,CUST00036,SITE00007,2024-02-17,2024-02-24,2024-02-26,780.89,7028.01,2342.67,Returned,"42668 Castro Views, Timothyhaven, MN 14375","42668 Castro Views, Timothyhaven, MN 14375",7,9,2,780.89,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000850,CAT00049,CUST00006,SITE00030,2024-06-07,2024-08-06,2024-08-06,1108.64,66518.4,3325.92,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000851,CAT00089,CUST00023,SITE00020,2025-04-22,2025-05-06,2025-05-06,637.95,8931.3,1913.85,Returned,"750 Molly Village Suite 950, Sheaton, KY 39431","750 Molly Village Suite 950, Sheaton, KY 39431",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000852,CAT00043,CUST00003,SITE00016,2023-10-08,2023-11-07,2023-11-07,856.53,25695.9,2569.59,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000853,CAT00134,CUST00024,SITE00009,2025-05-26,2025-06-09,2025-06-09,480.42,6725.88,1441.26,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000854,CAT00023,CUST00016,SITE00012,2025-01-21,2025-01-28,2025-01-28,494.49,3461.43,1483.47,Returned,"55294 Jones Neck, Rodriguezborough, TX 92796","55294 Jones Neck, Rodriguezborough, TX 92796",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000855,CAT00099,CUST00039,SITE00006,2024-01-11,2024-01-25,2024-01-30,781.28,14844.32,2343.84,Returned,"0600 Kelly Burg Suite 095, West Susanport, VT 53846","0600 Kelly Burg Suite 095, West Susanport, VT 53846",14,19,5,1953.2,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000856,CAT00062,CUST00029,SITE00011,2024-01-29,2024-04-28,2024-04-28,1040.65,93658.5,3121.95,Returned,"14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960","14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960",90,90,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000857,CAT00099,CUST00012,SITE00029,2024-06-09,2024-07-09,2024-07-12,601.41,19846.53,1804.23,Returned,"4740 Glass Courts, West Wendybury, VA 96836","4740 Glass Courts, West Wendybury, VA 96836",30,33,3,902.12,47.17,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000858,CAT00133,CUST00038,SITE00023,2024-03-25,2024-04-01,2024-04-01,311.79,2182.53,935.37,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000859,CAT00163,CUST00027,SITE00008,2025-06-30,2025-07-07,2025-07-07,801.35,5609.45,2404.05,Returned,"829 Johnson Courts, West Zachary, MA 60854","829 Johnson Courts, West Zachary, MA 60854",7,7,0,0.0,403.43,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000860,CAT00176,CUST00032,SITE00030,2023-09-13,2023-10-13,2023-10-13,1187.72,35631.6,3563.16,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000861,CAT00022,CUST00014,SITE00012,2023-09-29,2023-10-29,2023-10-29,684.03,20520.9,2052.09,Returned,"55294 Jones Neck, Rodriguezborough, TX 92796","55294 Jones Neck, Rodriguezborough, TX 92796",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000862,CAT00073,CUST00015,SITE00021,2024-08-21,2024-09-04,2024-09-04,953.55,13349.7,2860.65,Returned,"918 Morgan Highway, New Christina, IL 96449","918 Morgan Highway, New Christina, IL 96449",14,14,0,0.0,330.49,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000863,CAT00105,CUST00024,SITE00016,2023-12-16,2024-02-14,2024-02-14,708.73,42523.8,2126.19,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000864,CAT00066,CUST00042,SITE00015,2024-10-01,2024-10-31,2024-10-31,609.04,18271.2,1827.12,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000865,CAT00186,CUST00038,SITE00019,2023-09-13,2023-10-13,2023-10-13,848.22,25446.6,2544.66,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000866,CAT00092,CUST00038,SITE00026,2025-02-17,2025-03-03,2025-03-06,1155.68,19646.56,3467.04,Returned,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",14,17,3,1733.52,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000867,CAT00092,CUST00037,SITE00005,2025-08-13,2025-08-20,2025-08-20,1052.63,7368.41,3157.89,Returned,"726 James Road Suite 896, Scottbury, CA 06638","726 James Road Suite 896, Scottbury, CA 06638",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000868,CAT00070,CUST00046,SITE00015,2024-08-25,2024-09-08,2024-09-08,709.16,9928.24,2127.48,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",14,14,0,0.0,273.31,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000869,CAT00032,CUST00015,SITE00002,2025-02-10,2025-02-24,2025-02-24,852.0,11928.0,2556.0,Returned,"19457 Jessica Skyway Apt. 617, Meganstad, HI 68465","19457 Jessica Skyway Apt. 617, Meganstad, HI 68465",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000870,CAT00103,CUST00039,SITE00023,2023-11-07,2023-12-07,2023-12-07,393.36,11800.8,1180.08,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000871,CAT00056,CUST00028,SITE00005,2025-08-01,2025-08-08,2025-08-08,906.85,6347.95,2720.55,Returned,"726 James Road Suite 896, Scottbury, CA 06638","726 James Road Suite 896, Scottbury, CA 06638",7,7,0,0.0,562.05,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000872,CAT00153,CUST00019,SITE00017,2025-01-29,2025-02-05,2025-02-08,1000.42,10004.2,3001.26,Returned,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",7,10,3,1500.63,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000873,CAT00065,CUST00007,SITE00021,2023-09-07,2023-12-06,2023-12-06,1004.11,90369.9,3012.33,Returned,"918 Morgan Highway, New Christina, IL 96449","918 Morgan Highway, New Christina, IL 96449",90,90,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000874,CAT00152,CUST00027,SITE00003,2024-09-08,2024-09-15,2024-09-18,394.36,3943.6,1183.08,Returned,"9606 Neal Street, East Jonathanburgh, AZ 37233","9606 Neal Street, East Jonathanburgh, AZ 37233",7,10,3,591.54,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000875,CAT00114,CUST00034,SITE00027,2024-05-08,2024-05-15,2024-05-15,498.49,3489.43,1495.47,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",7,7,0,0.0,257.17,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000876,CAT00165,CUST00038,SITE00001,2023-12-01,2023-12-15,2023-12-15,1019.02,14266.28,3057.06,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",14,14,0,0.0,247.34,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000877,CAT00146,CUST00024,SITE00013,2024-02-27,2024-04-27,2024-04-27,485.34,29120.4,1456.02,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000878,CAT00105,CUST00049,SITE00020,2023-10-31,2024-01-29,2024-01-29,494.69,44522.1,1484.07,Returned,"750 Molly Village Suite 950, Sheaton, KY 39431","750 Molly Village Suite 950, Sheaton, KY 39431",90,90,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000879,CAT00078,CUST00004,SITE00024,2024-11-08,2024-11-15,2024-11-15,1091.4,7639.8,3274.2,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000880,CAT00131,CUST00047,SITE00017,2024-07-01,2024-07-08,2024-07-08,1159.76,8118.32,3479.28,Returned,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000881,CAT00084,CUST00008,SITE00008,2025-05-14,2025-05-28,2025-05-31,399.44,6790.48,1198.32,Returned,"829 Johnson Courts, West Zachary, MA 60854","829 Johnson Courts, West Zachary, MA 60854",14,17,3,599.16,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000882,CAT00007,CUST00022,SITE00021,2024-02-15,2024-03-16,2024-03-16,959.21,28776.3,2877.63,Returned,"918 Morgan Highway, New Christina, IL 96449","918 Morgan Highway, New Christina, IL 96449",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000883,CAT00162,CUST00047,SITE00014,2024-05-19,2024-06-02,2024-06-02,1117.72,15648.08,3353.16,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000884,CAT00105,CUST00016,SITE00017,2023-11-19,2023-11-26,2023-11-26,907.37,6351.59,2722.11,Returned,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000885,CAT00088,CUST00041,SITE00026,2024-09-19,2024-09-26,2024-09-29,727.6,7276.0,2182.8,Returned,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",7,10,3,1091.4,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000886,CAT00195,CUST00010,SITE00007,2024-05-12,2024-05-19,2024-05-19,1038.01,7266.07,3114.03,Returned,"42668 Castro Views, Timothyhaven, MN 14375","42668 Castro Views, Timothyhaven, MN 14375",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000887,CAT00088,CUST00031,SITE00024,2024-07-08,2024-09-06,2024-09-06,983.43,59005.8,2950.29,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000888,CAT00154,CUST00021,SITE00011,2025-03-01,2025-03-31,2025-03-31,789.62,23688.6,2368.86,Returned,"14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960","14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000889,CAT00076,CUST00028,SITE00001,2025-02-14,2025-04-15,2025-04-15,996.49,59789.4,2989.47,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000890,CAT00034,CUST00017,SITE00014,2024-01-13,2024-03-13,2024-03-13,413.2,24792.0,1239.6,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000891,CAT00134,CUST00029,SITE00001,2024-06-08,2024-08-07,2024-08-11,925.07,59204.48,2775.21,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",60,64,4,1850.14,666.46,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000892,CAT00154,CUST00020,SITE00010,2025-01-11,2025-01-18,2025-01-18,880.63,6164.41,2641.89,Returned,"1092 Miller Forge, Port Rebecca, WV 03050","1092 Miller Forge, Port Rebecca, WV 03050",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000893,CAT00128,CUST00020,SITE00030,2024-09-04,2024-09-18,2024-09-18,865.64,12118.96,2596.92,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000894,CAT00107,CUST00010,SITE00015,2023-11-09,2023-11-23,2023-11-23,404.52,5663.28,1213.56,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",14,14,0,0.0,429.26,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000895,CAT00028,CUST00001,SITE00019,2023-12-03,2023-12-17,2023-12-17,339.09,4747.26,1017.27,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000896,CAT00004,CUST00027,SITE00022,2025-05-04,2025-07-03,2025-07-03,1024.24,61454.4,3072.72,Returned,"07889 Bell Port Suite 876, Valenciaside, WA 81215","07889 Bell Port Suite 876, Valenciaside, WA 81215",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000897,CAT00152,CUST00044,SITE00003,2025-06-08,2025-08-07,2025-08-07,901.0,54060.0,2703.0,Returned,"9606 Neal Street, East Jonathanburgh, AZ 37233","9606 Neal Street, East Jonathanburgh, AZ 37233",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000898,CAT00084,CUST00009,SITE00014,2025-05-01,2025-06-30,2025-06-30,736.35,44181.0,2209.05,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000899,CAT00024,CUST00004,SITE00027,2024-08-08,2024-08-15,2024-08-15,639.68,4477.76,1919.04,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000900,CAT00053,CUST00011,SITE00001,2024-12-04,2025-01-03,2025-01-03,573.64,17209.2,1720.92,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000901,CAT00199,CUST00022,SITE00013,2024-04-21,2024-05-21,2024-05-21,361.86,10855.8,1085.58,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",30,30,0,0.0,724.8,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000902,CAT00124,CUST00024,SITE00018,2024-11-26,2024-12-26,2024-12-26,1126.5,33795.0,3379.5,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
